LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,LOC_TOTAL,bug
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,2,7,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,6,15,5,4,0
2,1,0,0,1,1,1,10.57,3.0,95.1,0.01,10,0.33,5.28,3,7,3,2,0
2,1,0,0,1,1,1,10.57,3.0,95.1,0.01,10,0.33,5.28,3,7,3,2,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0,1,0,0
3,1,0,0,1,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,3,6,3,3,0
3,1,0,0,1,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,3,6,3,3,0
3,1,0,0,1,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,3,6,3,3,0
3,1,0,0,1,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,3,6,3,3,0
22,5,0,1,3,3,1,25.59,17.06,7451.42,0.15,89,0.06,413.97,39,50,16,22,0
25,7,0,1,4,4,4,38.11,16.12,9915.63,0.2,118,0.06,550.87,53,65,23,25,0
6,1,0,0,1,1,1,13.45,5.4,392.3,0.02,21,0.19,21.79,9,12,5,6,0
6,1,0,0,1,1,1,13.45,5.4,392.3,0.02,21,0.19,21.79,9,12,5,6,0
42,13,0,2,7,5,1,68.41,12.36,10456.49,0.28,154,0.08,580.92,68,86,33,42,0
42,13,0,2,7,5,1,68.41,12.36,10456.49,0.28,154,0.08,580.92,68,86,33,42,0
27,9,0,0,5,5,1,38.02,17.63,11820.23,0.22,138,0.06,656.68,67,71,19,27,0
8,1,0,5,1,1,1,22.09,14.95,4936.79,0.11,73,0.07,274.27,23,50,10,8,0
8,1,0,5,1,1,1,22.09,14.95,4936.79,0.11,73,0.07,274.27,23,50,10,8,0
8,3,0,4,2,1,1,16.42,8.13,1084.18,0.04,32,0.12,60.23,13,19,8,8,0
8,3,0,4,2,1,1,16.42,8.13,1084.18,0.04,32,0.12,60.23,13,19,8,8,0
41,7,0,11,4,4,1,19.0,84.0,134074.57,0.53,296,0.01,7448.59,126,170,18,41,0
41,7,0,11,4,4,1,19.0,84.0,134074.57,0.53,296,0.01,7448.59,126,170,18,41,0
15,3,0,12,2,2,1,23.41,13.0,3956.07,0.1,64,0.08,219.78,28,36,14,15,0
15,3,0,12,2,2,1,23.41,13.0,3956.07,0.1,64,0.08,219.78,28,36,14,15,0
50,7,0,7,4,4,1,21.93,88.91,173356.49,0.65,353,0.01,9630.92,163,190,22,50,0
50,7,0,7,4,4,1,21.93,88.91,173356.49,0.65,353,0.01,9630.92,163,190,22,50,0
50,25,0,9,1,1,1,29.29,39.74,46258.22,0.39,194,0.03,2569.9,58,136,27,50,0
50,25,0,9,1,1,1,29.29,39.74,46258.22,0.39,194,0.03,2569.9,58,136,27,50,0
151,72,9,11,1,1,1,78.62,45.39,161970.4,1.19,514,0.02,8998.36,211,303,86,160,0
151,72,9,11,1,1,1,77.57,45.92,163597.93,1.19,514,0.02,9088.77,211,303,85,160,0
47,15,1,1,1,1,1,33.46,31.67,33562.86,0.35,185,0.03,1864.6,61,124,26,48,0
47,15,1,1,1,1,1,33.46,31.67,33562.86,0.35,185,0.03,1864.6,61,124,26,48,0
16,15,0,0,1,1,1,21.5,25.33,13797.14,0.18,101,0.04,766.51,38,63,18,16,0
16,15,0,0,1,1,1,21.5,25.33,13797.14,0.18,101,0.04,766.51,38,63,18,16,0
8,5,0,0,1,1,1,17.83,12.6,2830.76,0.07,49,0.08,157.26,18,31,10,8,0
8,5,0,0,1,1,1,17.83,12.6,2830.76,0.07,49,0.08,157.26,18,31,10,8,0
9,5,0,0,3,3,1,14.69,11.7,2011.18,0.06,38,0.09,111.73,18,20,10,9,0
9,5,0,0,3,3,1,14.69,11.7,2011.18,0.06,38,0.09,111.73,18,20,10,9,0
2,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,3,4,3,2,0
2,1,0,0,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,3,4,3,2,0
7,3,0,0,2,1,1,16.0,6.5,676.0,0.03,26,0.15,37.56,13,13,8,7,0
7,3,0,0,2,1,1,16.0,6.5,676.0,0.03,26,0.15,37.56,13,13,8,7,0
4,1,0,0,1,1,1,10.24,7.0,501.89,0.02,20,0.14,27.88,7,13,4,4,0
4,3,0,0,2,2,1,21.5,7.15,1099.18,0.05,35,0.14,61.07,13,22,10,4,0
8,3,0,0,2,2,1,23.46,10.29,2485.24,0.08,52,0.1,138.07,19,33,12,8,0
54,13,1,8,7,6,6,25.11,40.0,40181.42,0.33,184,0.03,2232.3,80,104,22,55,0
0,1,0,0,1,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,5,11,3,0,0
23,5,0,1,3,2,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,33,47,14,23,0
0,1,0,0,1,1,1,8.6,7.5,483.97,0.02,18,0.13,26.89,5,13,3,0,0
19,5,0,3,3,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,20,26,11,19,0
12,3,0,2,2,2,1,14.73,8.94,1176.94,0.04,31,0.11,65.39,13,18,8,12,0
12,9,0,0,5,3,3,17.46,16.55,4779.2,0.1,63,0.06,265.51,28,35,11,12,0
4,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,4,0
13,5,0,0,3,3,1,16.4,7.07,820.29,0.04,29,0.14,45.57,11,18,7,13,0
13,5,0,0,3,3,1,17.24,7.5,969.51,0.04,31,0.13,53.86,12,19,8,13,0
4,3,0,0,2,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,10,11,6,4,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,3,0,0,2,2,1,6.69,7.5,376.42,0.02,14,0.13,20.91,5,9,3,0,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,3,0,0,2,2,1,9.32,5.0,233.02,0.02,13,0.2,12.95,5,8,4,0,0
6,1,0,0,1,1,1,17.51,5.0,437.85,0.03,23,0.2,24.32,10,13,7,6,0
0,3,0,0,2,2,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,2,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
11,7,0,0,4,2,3,12.35,16.0,3162.47,0.07,45,0.06,175.69,16,29,7,11,0
3,3,0,0,2,2,1,14.28,4.0,228.44,0.02,15,0.25,12.69,6,9,6,3,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
2,1,0,0,1,1,1,13.5,2.0,54.0,0.01,9,0.5,3.0,4,5,4,2,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
1,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,1,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,1,0
2,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,2,0
0,1,0,0,1,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,1,8,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,4,11,3,0,0
7,5,0,0,3,2,1,11.89,13.13,2048.55,0.05,35,0.08,113.81,15,20,8,7,0
5,3,0,0,2,2,1,17.22,4.08,287.09,0.02,19,0.24,15.95,7,12,6,5,0
4,3,0,0,2,2,1,11.18,5.63,353.85,0.02,17,0.18,19.66,5,12,4,4,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,0,0
0,1,0,0,1,1,1,11.86,3.5,145.3,0.01,12,0.29,8.07,4,8,4,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,1,0,0,1,1,1,7.33,4.5,148.5,0.01,11,0.22,8.25,3,8,2,0,0
8,3,0,0,2,1,1,15.07,9.75,1432.72,0.05,34,0.1,79.6,13,21,8,8,0
0,1,0,0,1,1,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,6.86,3.5,84.0,0.01,8,0.29,4.67,1,7,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,2,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,1,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,1,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
5,1,0,2,1,1,1,9.21,11.25,1165.64,0.03,28,0.09,64.76,10,18,4,5,0
3,1,0,1,1,1,1,9.3,3.75,130.75,0.01,11,0.27,7.26,6,5,4,3,0
13,5,0,5,3,2,1,13.41,19.29,4988.19,0.09,58,0.05,277.12,18,40,7,13,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,2,0
5,5,0,2,3,1,3,12.6,6.67,560.0,0.03,21,0.15,31.11,8,13,6,5,0
2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,2,0
3,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,3,0
5,3,0,0,2,2,1,15.36,3.5,188.21,0.02,15,0.29,10.46,5,10,5,5,0
4,3,0,0,2,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,8,9,5,4,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,4,6,4,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,3,0,0,2,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,4,7,4,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
0,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
3,1,0,0,1,1,1,12.0,2.5,75.0,0.01,10,0.4,4.17,3,7,3,3,0
0,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
0,1,0,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,1,6,1,0,0
2,1,0,0,1,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,2,6,2,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,2,4,2,0,0
2,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,2,0
0,1,0,0,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,2,7,2,0,0
0,1,0,0,1,1,1,8.3,6.0,298.97,0.02,15,0.17,16.61,3,12,2,0,0
2,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,2,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
0,1,0,0,1,1,1,9.51,3.0,85.59,0.01,9,0.33,4.75,3,6,3,0,0
4,3,0,0,2,2,1,13.67,6.0,492.27,0.03,21,0.17,27.35,6,15,5,4,0
2,1,0,0,1,1,1,9.97,4.0,159.45,0.01,12,0.25,8.86,2,10,2,2,0
2,1,0,0,1,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,2,5,2,2,0
2,1,0,0,1,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,1,5,1,2,0
4,1,0,0,1,1,1,10.28,4.38,196.76,0.01,13,0.23,10.93,5,8,4,4,0
20,3,0,0,2,2,1,34.09,11.0,4124.71,0.12,78,0.09,229.15,34,44,17,20,0
2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,2,0
2,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,2,0
2,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,2,0
2,1,0,0,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,1,4,1,2,0
36,11,0,0,1,1,1,46.81,15.83,11734.74,0.25,132,0.06,651.93,50,82,30,36,0
36,11,0,0,1,1,1,46.81,15.83,11734.74,0.25,132,0.06,651.93,50,82,30,36,0
0,3,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
0,3,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0
2,1,1,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
2,1,1,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
9,3,0,0,2,2,1,15.23,6.0,548.26,0.03,24,0.17,30.46,9,15,6,9,0
9,3,0,0,2,2,1,15.23,6.0,548.26,0.03,24,0.17,30.46,9,15,6,9,0
8,3,0,0,2,2,1,11.56,6.4,473.66,0.02,20,0.16,26.31,8,12,5,8,0
8,3,0,0,2,2,1,11.56,6.4,473.66,0.02,20,0.16,26.31,8,12,5,8,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
10,5,1,1,3,3,3,31.45,4.77,716.47,0.05,36,0.21,39.8,15,21,11,11,0
10,5,1,1,3,3,3,31.45,4.77,716.47,0.05,36,0.21,39.8,15,21,11,11,0
14,7,1,1,4,4,3,31.39,6.33,1259.12,0.07,46,0.16,69.95,19,27,12,15,0
14,7,1,1,4,4,3,31.39,6.33,1259.12,0.07,46,0.16,69.95,19,27,12,15,0
8,5,0,1,3,3,3,14.72,5.6,461.74,0.03,23,0.18,25.65,8,15,5,8,0
8,5,0,1,3,3,3,14.72,5.6,461.74,0.03,23,0.18,25.65,8,15,5,8,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
3,1,0,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
3,1,0,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
3,1,0,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
3,1,0,0,1,1,1,11.23,2.0,44.92,0.01,8,0.5,2.5,3,5,3,3,0
12,5,0,0,3,1,1,15.81,10.08,1607.39,0.05,39,0.1,89.3,11,28,6,12,0
3,1,0,0,1,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,4,5,3,3,0
6,3,0,0,2,2,1,12.55,4.5,254.13,0.02,17,0.22,14.12,6,11,4,6,0
5,1,0,0,1,1,1,20.8,3.2,213.02,0.02,21,0.31,11.83,8,13,5,5,0
13,3,0,0,2,1,1,5.57,34.83,6763.77,0.06,51,0.03,375.76,19,32,3,13,0
14,3,0,0,2,1,1,12.34,17.5,3780.0,0.07,54,0.06,210.0,21,33,6,14,0
2,1,0,0,1,1,1,13.77,4.38,263.5,0.02,19,0.23,14.64,7,12,4,2,0
2,1,0,0,1,1,1,13.29,3.0,119.59,0.01,12,0.33,6.64,4,8,4,2,0
22,9,0,0,5,1,1,14.87,23.83,8446.49,0.12,82,0.04,469.25,39,43,9,22,0
14,3,0,4,2,2,1,53.95,7.04,2676.52,0.13,76,0.14,148.7,36,40,23,14,0
23,5,0,2,3,2,1,53.0,9.73,5018.51,0.17,99,0.1,278.81,46,53,26,23,0
33,7,6,4,4,4,1,78.33,9.89,7664.53,0.26,138,0.1,425.81,61,77,37,39,0
37,11,1,5,6,5,1,49.34,20.83,21414.62,0.34,177,0.05,1189.7,75,102,36,38,0
16,5,0,2,3,3,1,41.09,4.67,894.86,0.06,43,0.21,49.71,20,23,15,16,0
14,3,0,2,2,2,1,51.13,7.36,2772.55,0.13,76,0.14,154.03,36,40,22,14,0
23,5,0,2,3,2,1,53.0,9.73,5018.51,0.17,99,0.1,278.81,46,53,26,23,0
2,3,0,0,2,2,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,2,0
2,3,0,0,2,2,1,9.6,2.5,60.0,0.01,8,0.4,3.33,3,5,3,2,0
7,1,0,0,1,1,1,38.44,2.25,194.59,0.03,25,0.44,10.81,12,13,8,7,0
7,1,0,0,1,1,1,44.81,2.0,179.25,0.03,25,0.5,9.96,12,13,9,7,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
30,7,0,0,6,1,1,44.38,11.05,5420.93,0.16,99,0.09,301.16,35,64,19,30,0
30,7,0,0,6,1,1,44.38,11.05,5420.93,0.16,99,0.09,301.16,35,64,19,30,0
3,5,0,0,3,1,3,8.96,6.0,322.65,0.02,15,0.17,17.92,6,9,4,3,0
3,5,0,0,3,1,3,8.96,6.0,322.65,0.02,15,0.17,17.92,6,9,4,3,0
38,20,18,2,14,9,1,26.41,40.71,43778.46,0.36,186,0.02,2432.14,73,113,26,56,0
38,20,18,2,14,1,1,25.56,37.92,36744.08,0.32,170,0.03,2041.34,65,105,24,56,0
38,20,18,2,14,1,1,25.56,37.92,36744.08,0.32,170,0.03,2041.34,65,105,24,56,0
38,20,18,2,14,9,1,26.41,40.71,43778.46,0.36,186,0.02,2432.14,73,113,26,56,0
38,20,18,2,14,1,1,25.56,37.92,36744.08,0.32,170,0.03,2041.34,65,105,24,56,0
38,20,18,2,14,9,1,26.41,40.71,43778.46,0.36,186,0.02,2432.14,73,113,26,56,0
3,3,6,0,2,1,1,20.56,7.56,1173.56,0.05,38,0.13,65.2,17,21,9,9,0
3,3,6,0,2,1,1,20.56,7.56,1173.56,0.05,38,0.13,65.2,17,21,9,9,0
3,3,6,0,2,1,1,20.56,7.56,1173.56,0.05,38,0.13,65.2,17,21,9,9,0
3,3,6,0,2,1,1,20.56,7.56,1173.56,0.05,38,0.13,65.2,17,21,9,9,0
3,3,6,0,2,1,1,20.56,7.56,1173.56,0.05,38,0.13,65.2,17,21,9,9,0
3,3,6,0,2,1,1,20.56,7.56,1173.56,0.05,38,0.13,65.2,17,21,9,9,0
2,1,2,0,1,1,1,8.43,5.33,239.85,0.01,13,0.19,13.33,4,9,3,4,0
2,1,2,0,1,1,1,8.43,5.33,239.85,0.01,13,0.19,13.33,4,9,3,4,0
2,1,2,0,1,1,1,8.43,5.33,239.85,0.01,13,0.19,13.33,4,9,3,4,0
2,1,2,0,1,1,1,8.43,5.33,239.85,0.01,13,0.19,13.33,4,9,3,4,0
2,1,2,0,1,1,1,8.43,5.33,239.85,0.01,13,0.19,13.33,4,9,3,4,0
2,1,2,0,1,1,1,8.43,5.33,239.85,0.01,13,0.19,13.33,4,9,3,4,0
7,3,1,0,2,1,1,4.86,10.5,535.5,0.02,17,0.1,29.75,7,10,2,8,0
7,3,1,0,2,1,1,4.86,10.5,535.5,0.02,17,0.1,29.75,7,10,2,8,0
10,1,0,21,1,1,1,49.26,3.17,494.0,0.05,39,0.32,27.44,19,20,12,10,0
10,1,0,21,1,1,1,64.25,2.25,325.25,0.05,37,0.44,18.07,18,19,12,10,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
4,3,0,0,2,1,1,11.52,3.75,161.94,0.01,13,0.27,9.0,5,8,4,4,0
0,1,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
0,1,0,0,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,1,3,1,0,0
0,1,0,0,1,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,2,3,2,0,0
17,3,0,0,2,2,1,27.58,9.64,2564.3,0.09,58,0.1,142.46,27,31,14,17,0
17,3,0,0,2,2,1,27.58,9.64,2564.3,0.09,58,0.1,142.46,27,31,14,17,0
